year,position,is_in_state,jersey,name,id,bio_url,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_RBI,pitching_R,pitching_H,pitching_2B,pitching_3B,pitching_HR,pitching_BB,pitching_SO,batting_AB,batting_SB_successful,batting_SB_attempted,batting_SB,pitching_HBP,hometown,state,WAR,pitching_ERA,pitching_WHIP,pitching_WL,pitching_APP_GS,pitching_CG,pitching_SHO,pitching_SV,pitching_IP,pitching_ER,pitching_BAVG,pitching_WP,pitching_BK,pitching_SFA,pitching_SHA
2020,IF,False,7,"O'Connor, McClain",329,https://ucsbgauchos.com/sports/baseball/roster/mcclain-o-connor/329,0.238,0.324,0.381,0.705,12.0,15,15,2,2,1,5,9,63,5.0,5.0,5-5,3,Pioche,Nev.,0.038835720000000004,,,,,,,,,,,,,,
2020,IF,True,12,"Cummings, Cole",308,https://ucsbgauchos.com/sports/baseball/roster/cole-cummings/308,0.236,0.348,0.273,0.621,9.0,11,13,2,0,0,9,9,55,1.0,1.0,1-1,1,Corona,Calif.,0.031686599999999995,,,,,,,,,,,,,,
2020,OF,False,25,"Willow, Jason",341,https://ucsbgauchos.com/sports/baseball/roster/jason-willow/341,0.213,0.288,0.234,0.522,2.0,8,10,1,0,0,4,20,47,2.0,2.0,2-2,1,Victoria,B.C.,3.258666666666188e-05,,,,,,,,,,,,,,
2020,IF,True,22,"Johnson, Kyle",316,https://ucsbgauchos.com/sports/baseball/roster/kyle-johnson/316,0.208,0.333,0.396,0.729,7.0,9,11,2,1,2,8,14,53,0.0,1.0,0-1,2,Los Gatos,Calif.,0.034340819999999994,,,,,,,,,,,,,,
2020,OF,True,33,"Vogt, Nick",338,https://ucsbgauchos.com/sports/baseball/roster/nick-vogt/338,0.192,0.353,0.231,0.584,7.0,7,5,1,0,0,4,7,26,1.0,1.0,1-1,3,Woodland,Calif.,0.003501506666666665,,,,,,,,,,,,,,
2020,C,True,5,"Eng, Mason",311,https://ucsbgauchos.com/sports/baseball/roster/mason-eng/311,0.4,0.5,0.467,0.967,3.0,3,6,1,0,0,4,1,15,1.0,2.0,1-2,0,San Jose,Calif.,0.5471242,,,,,,,,,,,,,,
2020,IF,True,46,"Marsh, Michael",323,https://ucsbgauchos.com/sports/baseball/roster/michael-marsh/323,0.286,0.444,0.714,1.158,5.0,1,2,0,0,1,1,1,7,0.0,0.0,0-0,1,Cypress,Calif.,0.008037119999999998,,,,,,,,,,,,,,
2020,C,True,27,"Bloom, Gianni",303,https://ucsbgauchos.com/sports/baseball/roster/gianni-bloom/303,0.25,0.3,0.306,0.606,3.0,6,9,2,0,0,3,11,36,0.0,0.0,0-0,0,Richmond,Calif.,0.59310944,,,,,,,,,,,,,,
2020,IF,True,1,"Marquez, Mason",322,https://ucsbgauchos.com/sports/baseball/roster/mason-marquez/322,0.147,0.171,0.206,0.377,4.0,3,5,0,1,0,0,11,34,0.0,0.0,0-0,1,Hollister,Calif.,0.0050367599999999995,,,,,,,,,,,,,,
2020,P,True,51,"Benbrook, Carter",302,https://ucsbgauchos.com/sports/baseball/roster/carter-benbrook/302,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0-0,0,Sacramento,Calif.,0.0,,,,,,,,,,,,,,
2020,P,True,29,"Fariss, Ben",312,https://ucsbgauchos.com/sports/baseball/roster/ben-fariss/312,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,2,0.0,0.0,0-0,0,Valencia,Calif.,0.0,,,,,,,,,,,,,,
2020,IF,True,45,"Forshey, Theo",313,https://ucsbgauchos.com/sports/baseball/roster/theo-forshey/313,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0-0,0,Redondo Beach,Calif.,-0.000768,,,,,,,,,,,,,,
2020,IF,True,9,"Sprinkle, Jordan",334,https://ucsbgauchos.com/sports/baseball/roster/jordan-sprinkle/334,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,2,0.0,0.0,0-0,0,Palm Springs,Calif.,-0.000768,,,,,,,,,,,,,,
2020,P,True,21,"Torra, Zach",336,https://ucsbgauchos.com/sports/baseball/roster/zach-torra/336,,,,,,1,11,0,1,0,9,39,83,,,,2,Santa Ynez,Calif.,1.0151555555555558,0.36,0.79,3-0,4-4,0,0-0,0.0,25.1,1,0.133,0.0,0.0,0.0,1.0
2020,P,True,30,"McGreevy, Michael",326,https://ucsbgauchos.com/sports/baseball/roster/michael-mcgreevy/326,,,,,,4,19,5,0,0,7,26,100,,,,1,San Clemente,Calif.,0.9063444444444444,0.99,0.95,2-0,4-4,0,0-0,0.0,27.1,3,0.19,1.0,0.0,0.0,1.0
2020,P,True,23,"Callahan, JD",305,https://ucsbgauchos.com/sports/baseball/roster/jd-callahan/305,,,,,,6,7,0,0,0,6,14,54,,,,2,Santa Clarita,Calif.,0.3758222222222223,1.76,0.85,2-0,4-2,0,0-0,1.0,15.1,3,0.13,0.0,0.0,1.0,2.0
2020,P,True,13,"Roberts, Conner",332,https://ucsbgauchos.com/sports/baseball/roster/conner-roberts/332,,,,,,4,9,4,0,0,5,24,60,,,,5,Martinez,Calif.,0.3745777777777778,2.04,0.79,4-1,7-0,0,0-0,0.0,17.2,4,0.15,0.0,0.0,0.0,0.0
2020,P,True,10,"Boone, Rodney",304,https://ucsbgauchos.com/sports/baseball/roster/rodney-boone/304,,,,,,6,9,4,1,1,11,31,72,,,,0,Orange,Calif.,0.3446333333333334,2.53,0.94,2-1,4-4,0,0-0,0.0,21.1,6,0.125,6.0,0.0,0.0,0.0
2020,P,True,18,"Candau, Joshua",306,https://ucsbgauchos.com/sports/baseball/roster/joshua-candau/306,,,,,,0,1,0,0,0,3,6,15,,,,0,Walnut Creek,Calif.,0.18666666666666668,0.0,0.86,0-0,4-0,0,0-0,0.0,4.2,0,0.067,0.0,0.0,0.0,1.0
2020,P,True,35,"Owen, Noah",331,https://ucsbgauchos.com/sports/baseball/roster/noah-owen/331,,,,,,0,1,1,0,0,0,0,4,,,,0,Oceanside,CA,0.04444444444444444,0.0,1.0,0-0,1-0,0,0-0,0.0,1.0,0,0.25,0.0,0.0,0.0,0.0
2020,P,True,36,"Arellano Jr., Jorge",300,https://ucsbgauchos.com/sports/baseball/roster/jorge-arellano-jr/300,,,,,,1,2,0,0,0,2,1,4,,,,0,Cudahy,Calif.,0.04444444444444444,0.0,4.0,0-0,4-0,0,0-0,0.0,1.0,0,0.5,0.0,0.0,0.0,0.0
2020,P,True,47,"Dand, Conner",309,https://ucsbgauchos.com/sports/baseball/roster/conner-dand/309,,,,,,1,4,1,0,0,1,6,24,,,,2,San Clemente,Calif.,0.2185222222222222,1.23,0.68,0-0,5-0,0,0-0,2.0,7.1,1,0.167,1.0,0.0,0.0,0.0
2020,P,True,6,"Schrier, Alex",333,https://ucsbgauchos.com/sports/baseball/roster/alex-schrier/333,,,,,,1,6,1,0,0,6,4,18,,,,0,San Clemente,Calif.,0.08746666666666665,2.08,2.77,0-0,5-0,0,0-0,0.0,4.1,1,0.333,0.0,0.0,0.0,0.0
2020,P,True,40,"Harvey, Ryan",315,https://ucsbgauchos.com/sports/baseball/roster/ryan-harvey/315,,,,,,2,1,1,0,0,3,4,15,,,,0,Roseville,Calif.,0.00653333333333334,3.86,0.86,0-0,2-0,0,0-0,0.0,4.2,2,0.067,1.0,0.0,0.0,0.0
2020,UTIL,True,39,"Adamson, Charlie",299,https://ucsbgauchos.com/sports/baseball/roster/charlie-adamson/299,,,,,,1,2,1,0,0,2,2,7,,,,0,Malibu,Calif.,0.0,5.4,2.4,0-0,2-0,0,0-0,0.0,1.2,1,0.286,0.0,0.0,0.0,0.0
2020,P,True,51,"Benbrook, Carter",302,https://ucsbgauchos.com/sports/baseball/roster/carter-benbrook/302,,,,,,6,11,1,0,0,3,4,27,,,,0,Sacramento,Calif.,-0.3473666666666667,10.13,2.63,0-0,3-1,0,0-0,0.0,5.1,6,0.407,1.0,0.0,0.0,0.0
2020,C,True,5,"Eng, Mason",311,https://ucsbgauchos.com/sports/baseball/roster/mason-eng/311,1.0,1.0,1.0,2.0,0.0,0,1,0,0,0,0,0,1,0.0,0.0,0-0,0,San Jose,Calif.,0.5046393333333333,,,,,,,,,,,,,,
2020,IF,True,22,"Johnson, Kyle",316,https://ucsbgauchos.com/sports/baseball/roster/kyle-johnson/316,0.667,0.75,0.667,1.417,0.0,1,2,0,0,0,1,0,3,0.0,0.0,0-0,0,Los Gatos,Calif.,0.005253839999999999,,,,,,,,,,,,,,
2020,IF,True,3,"Castanon, Marcos",307,https://ucsbgauchos.com/sports/baseball/roster/marcos-castanon/307,0.5,0.5,1.25,1.75,5.0,1,2,0,0,1,0,0,4,0.0,0.0,0-0,0,Rialto,Calif.,0.0068639999999999994,,,,,,,,,,,,,,
2020,OF,True,2,"Kirtley, Christian",318,https://ucsbgauchos.com/sports/baseball/roster/christian-kirtley/318,0.5,0.75,1.0,1.75,2.0,2,1,1,0,0,2,0,2,0.0,0.0,0-0,0,Highland,Calif.,0.003228666666666667,,,,,,,,,,,,,,
2020,C,True,27,"Bloom, Gianni",303,https://ucsbgauchos.com/sports/baseball/roster/gianni-bloom/303,0.5,0.667,0.5,1.167,0.0,2,1,0,0,0,1,1,2,0.0,0.0,0-0,0,Richmond,Calif.,0.5070400666666667,,,,,,,,,,,,,,
2020,OF,False,25,"Willow, Jason",341,https://ucsbgauchos.com/sports/baseball/roster/jason-willow/341,0.2,0.2,0.2,0.4,0.0,1,1,0,0,0,0,2,5,0.0,0.0,0-0,0,Victoria,B.C.,-0.0010633333333333332,,,,,,,,,,,,,,
2020,OF,True,31,"Ledford, Steele",319,https://ucsbgauchos.com/sports/baseball/roster/steele-ledford/319,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,4,0.0,0.0,0-0,0,Thousand Oaks,CA,-0.003202666666666667,,,,,,,,,,,,,,
2020,IF,True,12,"Cummings, Cole",308,https://ucsbgauchos.com/sports/baseball/roster/cole-cummings/308,0.0,0.25,0.0,0.25,0.0,1,0,0,0,0,1,1,3,0.0,0.0,0-0,0,Corona,Calif.,0.00042299999999999993,,,,,,,,,,,,,,
2020,OF,True,33,"Vogt, Nick",338,https://ucsbgauchos.com/sports/baseball/roster/nick-vogt/338,0.0,0.25,0.0,0.25,2.0,1,0,0,0,0,0,2,3,0.0,0.0,0-0,1,Woodland,Calif.,-0.0008270000000000002,,,,,,,,,,,,,,
2020,IF,False,7,"O'Connor, McClain",329,https://ucsbgauchos.com/sports/baseball/roster/mcclain-o-connor/329,0.0,0.25,0.0,0.25,1.0,1,0,0,0,0,1,1,3,0.0,0.0,0-0,0,Pioche,Nev.,0.00042299999999999993,,,,,,,,,,,,,,
2020,P,True,51,"Benbrook, Carter",302,https://ucsbgauchos.com/sports/baseball/roster/carter-benbrook/302,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0-0,0,Sacramento,Calif.,0.0,,,,,,,,,,,,,,
2020,IF,True,9,"Sprinkle, Jordan",334,https://ucsbgauchos.com/sports/baseball/roster/jordan-sprinkle/334,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0-0,0,Palm Springs,Calif.,-0.000384,,,,,,,,,,,,,,
2021,IF,True,9,"Sprinkle, Jordan",379,https://ucsbgauchos.com/sports/baseball/roster/jordan-sprinkle/379,0.353,0.402,0.536,0.938,32.0,55,83,18,2,7,14,39,235,26.0,31.0,26-31,7,Palm Springs,Calif.,0.2139534,,,,,,,,,,,,,,
2021,OF,True,26,"Rodriguez, Zach",376,https://ucsbgauchos.com/sports/baseball/roster/zach-rodriguez/376,0.348,0.412,0.511,0.923,55.0,45,77,11,2,7,6,43,221,9.0,13.0,9-13,20,Murrieta,Calif.,0.10912390666666663,,,,,,,,,,,,,,
2021,IF,True,12,"Cummings, Cole",350,https://ucsbgauchos.com/sports/baseball/roster/cole-cummings/350,0.341,0.469,0.513,0.982,27.0,66,79,19,3,5,47,48,232,7.0,9.0,7-9,11,Corona,Calif.,0.23938224,,,,,,,,,,,,,,
2021,OF,True,32,"Mortensen, Broc",368,https://ucsbgauchos.com/sports/baseball/roster/broc-mortensen/368,0.296,0.409,0.582,0.991,54.0,52,58,9,1,15,22,53,196,9.0,11.0,9-11,19,Ventura,Calif.,0.10723421333333327,,,,,,,,,,,,,,
2021,OF,False,25,"Willow, Jason",387,https://ucsbgauchos.com/sports/baseball/roster/jason-willow/387,0.282,0.332,0.441,0.773,45.0,33,57,12,1,6,12,41,202,16.0,19.0,16-19,5,Victoria,B.C.,0.053928613333333354,,,,,,,,,,,,,,
2021,OF,True,5,"Kirtley, Christian",361,https://ucsbgauchos.com/sports/baseball/roster/christian-kirtley/361,0.274,0.376,0.437,0.813,33.0,25,52,16,0,5,29,42,190,1.0,2.0,1-2,5,Highland,Calif.,0.06764253333333331,,,,,,,,,,,,,,
2021,IF,True,22,"Johnson, Kyle",360,https://ucsbgauchos.com/sports/baseball/roster/kyle-johnson/360,0.247,0.35,0.365,0.715,13.0,11,21,4,0,2,10,15,85,1.0,2.0,1-2,4,Los Gatos,Calif.,0.05589599999999998,,,,,,,,,,,,,,
2021,C,True,27,"Bloom, Gianni",346,https://ucsbgauchos.com/sports/baseball/roster/gianni-bloom/346,0.247,0.333,0.329,0.662,16.0,16,21,2,1,1,8,23,85,2.0,2.0,2-2,4,Richmond,Calif.,0.7273744333333333,,,,,,,,,,,,,,
2021,IF,True,28,"Willits, Bryce",386,https://ucsbgauchos.com/sports/baseball/roster/bryce-willits/386,0.234,0.356,0.342,0.698,23.0,29,37,5,3,2,23,19,158,2.0,4.0,2-4,7,Capistrano Valley,CA,0.10283903999999999,,,,,,,,,,,,,,
2021,C,True,2,"Eng, Mason",353,https://ucsbgauchos.com/sports/baseball/roster/mason-eng/353,0.188,0.231,0.212,0.443,9.0,11,16,2,0,0,3,32,85,0.0,2.0,0-2,2,San Jose,Calif.,0.7008136333333334,,,,,,,,,,,,,,
2021,IF,True,3,"Castanon, Marcos",349,https://ucsbgauchos.com/sports/baseball/roster/marcos-castanon/349,0.404,0.492,0.716,1.208,40.0,31,44,10,0,8,15,22,109,3.0,3.0,3-3,5,Rialto,Calif.,0.13631976,,,,,,,,,,,,,,
2021,IF,True,16,"Oakley, Nick",373,https://ucsbgauchos.com/sports/baseball/roster/nick-oakley/373,0.273,0.385,0.273,0.658,1.0,2,3,0,0,0,1,5,11,2.0,2.0,2-2,1,Santa Barbara,Calif.,0.007192020000000002,,,,,,,,,,,,,,
2021,IF,False,7,"O'Connor, McClain",372,https://ucsbgauchos.com/sports/baseball/roster/mcclain-o-connor/372,0.253,0.324,0.411,0.735,22.0,19,24,5,2,2,10,22,95,5.0,6.0,5-6,2,Pioche,Nev.,0.06095579999999999,,,,,,,,,,,,,,
2021,OF,True,31,"Ledford, Steele",362,https://ucsbgauchos.com/sports/baseball/roster/steele-ledford/362,0.232,0.315,0.358,0.673,15.0,15,22,5,2,1,7,30,95,3.0,3.0,3-3,5,Thousand Oaks,CA,0.015347566666666663,,,,,,,,,,,,,,
2021,C,True,20,"Newman, Jr., John",370,https://ucsbgauchos.com/sports/baseball/roster/jr-newman/370,0.231,0.375,0.231,0.606,3.0,1,3,0,0,0,3,6,13,0.0,0.0,0-0,0,Los Alamitos,Calif.,0.5348513533333333,,,,,,,,,,,,,,
2021,IF,True,46,"Marsh, Michael",364,https://ucsbgauchos.com/sports/baseball/roster/michael-marsh/364,0.217,0.259,0.391,0.65,7.0,3,5,2,1,0,1,7,23,1.0,1.0,1-1,1,Cypress,Calif.,0.01123182,,,,,,,,,,,,,,
2021,OF,True,33,"Vogt, Nick",383,https://ucsbgauchos.com/sports/baseball/roster/nick-vogt/383,0.184,0.328,0.245,0.573,3.0,10,9,0,0,1,8,18,49,3.0,5.0,3-5,3,Woodland,Calif.,0.004602733333333336,,,,,,,,,,,,,,
2021,IF,True,34,"Mosby, Leo",369,https://ucsbgauchos.com/sports/baseball/roster/leo-mosby/369,0.167,0.333,0.333,0.666,1.0,3,2,0,1,0,3,6,12,1.0,1.0,1-1,0,San Diego,Calif.,0.007140239999999999,,,,,,,,,,,,,,
2021,OF,True,17,"Stone, Damian",380,https://ucsbgauchos.com/sports/baseball/roster/damian-stone/380,0.0,0.125,0.0,0.125,0.0,3,0,0,0,0,0,5,7,1.0,1.0,1-1,1,Fremont,Calif.,-0.0037671666666666665,,,,,,,,,,,,,,
2021,C,True,15,"Gastelum, Omar",355,https://ucsbgauchos.com/sports/baseball/roster/omar-gastelum/355,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,3,0.0,0.0,0-0,0,Port Hueneme,Calif.,0.505098,,,,,,,,,,,,,,
2021,Unknown,True,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0-0,0,Unknown,California,-0.000384,,,,,,,,,,,,,,
2021,P,True,10,"Boone, Rodney",347,https://ucsbgauchos.com/sports/baseball/roster/rodney-boone/347,,,,,,33,55,10,0,9,39,128,334,,,,2,Orange,Calif.,1.823322222222222,2.31,0.97,11-4,16-16,1,1-0,0.0,97.1,25,0.165,6.0,1.0,1.0,6.0
2021,P,True,30,"McGreevy, Michael",367,https://ucsbgauchos.com/sports/baseball/roster/michael-mcgreevy/367,,,,,,41,109,14,1,6,11,115,398,,,,10,San Clemente,Calif.,1.2144000000000001,2.92,1.18,9-2,16-16,1,1-0,0.0,101.2,33,0.274,4.0,0.0,3.0,3.0
2021,P,True,52,"Lewis, Cory",363,https://ucsbgauchos.com/sports/baseball/roster/cory-lewis/363,,,,,,33,55,10,1,8,31,86,285,,,,9,Huntington Beach,Calif.,0.5511111111111112,3.38,1.08,7-4,15-10,1,1-0,0.0,80.0,30,0.193,3.0,0.0,0.0,3.0
2021,P,True,29,"Fariss, Ben",354,https://ucsbgauchos.com/sports/baseball/roster/ben-fariss/354,,,,,,1,3,1,0,0,3,2,7,,,,0,Valencia,Calif.,0.04888888888888889,0.0,4.5,0-0,1-0,0,0-0,0.0,1.1,0,0.429,0.0,0.0,0.0,0.0
2021,P,True,51,"Benbrook, Carter",345,https://ucsbgauchos.com/sports/baseball/roster/carter-benbrook/345,,,,,,23,52,8,0,3,19,62,203,,,,5,Sacramento,Calif.,0.579288888888889,3.02,1.32,7-1,25-0,0,0-0,5.0,53.2,18,0.256,8.0,0.0,2.0,3.0
2021,P,True,21,"Torra, Zach",381,https://ucsbgauchos.com/sports/baseball/roster/zach-torra/381,,,,,,9,24,5,0,5,6,27,86,,,,4,Santa Ynez,Calif.,0.07822222222222219,3.68,1.36,1-0,5-5,0,0-0,0.0,22.0,9,0.279,1.0,0.0,2.0,1.0
2021,P,True,37,"Welch, Nick",384,https://ucsbgauchos.com/sports/baseball/roster/nick-welch/384,,,,,,4,9,1,0,1,5,9,34,,,,0,Greenbrae,Calif.,-0.013666666666666697,4.15,1.62,0-0,6-0,0,0-0,0.0,8.2,4,0.265,0.0,0.0,1.0,0.0
2021,P,True,24,"Troye, Christopher",382,https://ucsbgauchos.com/sports/baseball/roster/christopher-troye/382,,,,,,10,8,1,0,0,25,29,60,,,,3,Brentwood,Calif.,-0.1,4.5,1.83,0-1,15-4,0,0-0,2.0,18.0,9,0.133,4.0,0.0,0.0,1.0
2021,P,True,13,"Roberts, Conner",375,https://ucsbgauchos.com/sports/baseball/roster/conner-roberts/375,,,,,,22,21,0,4,3,19,37,108,,,,8,Martinez,Calif.,-0.32377777777777794,4.94,1.29,0-2,20-0,0,0-0,2.0,31.0,17,0.194,11.0,1.0,3.0,1.0
2021,P,True,18,"Hall, Clayton",356,https://ucsbgauchos.com/sports/baseball/roster/clayton-hall/356,,,,,,7,13,1,0,2,6,17,46,,,,3,Merced,Calif.,-0.14923333333333338,5.11,1.54,1-0,8-0,0,0-0,1.0,12.1,7,0.283,1.0,0.0,1.0,1.0
2021,P,True,40,"Harvey, Ryan",357,https://ucsbgauchos.com/sports/baseball/roster/ryan-harvey/357,,,,,,8,16,4,0,2,7,13,52,,,,2,Roseville,Calif.,-0.24737777777777775,5.84,1.86,0-0,10-0,0,0-0,2.0,12.1,8,0.308,0.0,1.0,0.0,0.0
2021,P,True,47,"Dand, Conner",351,https://ucsbgauchos.com/sports/baseball/roster/conner-dand/351,,,,,,20,25,1,2,5,22,29,97,,,,2,San Clemente,Calif.,-0.5621333333333334,5.86,1.7,2-2,18-0,0,0-0,2.0,27.2,18,0.258,6.0,1.0,3.0,2.0
2021,P,True,23,"Callahan, JD",348,https://ucsbgauchos.com/sports/baseball/roster/jd-callahan/348,,,,,,44,74,14,1,5,14,50,238,,,,8,Santa Clarita,Calif.,-1.2666666666666666,6.0,1.54,3-4,16-10,0,0-0,0.0,57.0,38,0.311,7.0,1.0,4.0,2.0
2021,P,True,44,"Hattenbach, Hayden",358,https://ucsbgauchos.com/sports/baseball/roster/hayden-hattenbach/358,,,,,,6,6,1,0,1,5,8,27,,,,3,San Rafael,Calif.,-0.2444444444444444,6.75,1.38,0-0,9-0,0,0-0,0.0,8.0,6,0.222,3.0,0.0,1.0,0.0
2021,P,True,43,"Rons, Cooper",377,https://ucsbgauchos.com/sports/baseball/roster/cooper-rons/377,,,,,,4,2,1,0,0,3,3,8,,,,0,Carlsbad,Calif.,-0.2667,15.43,2.14,0-0,3-0,0,0-0,0.0,2.1,4,0.25,0.0,0.0,1.0,0.0
2021,P,True,50,"Whiting, Sam",385,https://ucsbgauchos.com/sports/baseball/roster/sam-whiting/385,,,,,,2,3,0,0,0,0,0,5,,,,0,Sloughouse,Calif.,-0.15555555555555553,18.0,3.0,0-0,1-0,0,0-0,0.0,1.0,2,0.6,0.0,0.0,1.0,0.0
2021,IF,True,3,"Castanon, Marcos",349,https://ucsbgauchos.com/sports/baseball/roster/marcos-castanon/349,0.421,0.477,0.763,1.24,13.0,13,16,4,0,3,3,6,38,0.0,0.0,0-0,2,Rialto,Calif.,0.047827560000000005,,,,,,,,,,,,,,
2021,IF,True,9,"Sprinkle, Jordan",379,https://ucsbgauchos.com/sports/baseball/roster/jordan-sprinkle/379,0.365,0.413,0.594,1.007,23.0,45,62,14,2,7,11,27,170,18.0,23.0,18-23,5,Palm Springs,Calif.,0.16698419999999997,,,,,,,,,,,,,,
2021,OF,True,26,"Rodriguez, Zach",376,https://ucsbgauchos.com/sports/baseball/roster/zach-rodriguez/376,0.347,0.405,0.509,0.914,40.0,34,58,9,0,6,3,32,167,8.0,12.0,8-12,14,Murrieta,Calif.,0.07972468666666668,,,,,,,,,,,,,,
2021,IF,True,12,"Cummings, Cole",350,https://ucsbgauchos.com/sports/baseball/roster/cole-cummings/350,0.318,0.443,0.506,0.949,18.0,41,49,15,1,4,31,30,154,6.0,8.0,6-8,5,Corona,Calif.,0.14958635999999997,,,,,,,,,,,,,,
2021,OF,False,25,"Willow, Jason",387,https://ucsbgauchos.com/sports/baseball/roster/jason-willow/387,0.31,0.352,0.488,0.84,34.0,23,40,9,1,4,5,27,129,9.0,11.0,9-11,5,Victoria,B.C.,0.04495047999999998,,,,,,,,,,,,,,
2021,IF,True,22,"Johnson, Kyle",360,https://ucsbgauchos.com/sports/baseball/roster/kyle-johnson/360,0.302,0.397,0.358,0.755,10.0,7,16,3,0,0,6,6,53,1.0,2.0,1-2,3,Los Gatos,Calif.,0.03977225999999999,,,,,,,,,,,,,,
2021,IF,True,16,"Oakley, Nick",373,https://ucsbgauchos.com/sports/baseball/roster/nick-oakley/373,0.3,0.364,0.3,0.664,1.0,1,3,0,0,0,1,5,10,2.0,2.0,2-2,0,Santa Barbara,Calif.,0.006323999999999998,,,,,,,,,,,,,,
2021,OF,True,32,"Mortensen, Broc",368,https://ucsbgauchos.com/sports/baseball/roster/broc-mortensen/368,0.299,0.418,0.599,1.017,37.0,38,41,6,1,11,17,41,137,5.0,7.0,5-7,13,Ventura,Calif.,0.07950018666666661,,,,,,,,,,,,,,
2021,OF,True,5,"Kirtley, Christian",361,https://ucsbgauchos.com/sports/baseball/roster/christian-kirtley/361,0.283,0.379,0.472,0.851,26.0,19,36,12,0,4,17,24,127,1.0,2.0,1-2,5,Highland,Calif.,0.049747593333333305,,,,,,,,,,,,,,
2021,IF,False,7,"O'Connor, McClain",372,https://ucsbgauchos.com/sports/baseball/roster/mcclain-o-connor/372,0.256,0.341,0.462,0.803,7.0,7,10,3,1,1,4,8,39,2.0,2.0,2-2,1,Pioche,Nev.,0.02808702,,,,,,,,,,,,,,
2021,IF,True,28,"Willits, Bryce",386,https://ucsbgauchos.com/sports/baseball/roster/bryce-willits/386,0.233,0.347,0.379,0.726,16.0,22,24,5,2,2,15,10,103,1.0,2.0,1-2,3,Capistrano Valley,CA,0.06829517999999998,,,,,,,,,,,,,,
2021,C,True,27,"Bloom, Gianni",346,https://ucsbgauchos.com/sports/baseball/roster/gianni-bloom/346,0.233,0.314,0.333,0.647,12.0,11,14,1,1,1,5,18,60,0.0,0.0,0-0,3,Richmond,Calif.,0.6583072,,,,,,,,,,,,,,
2021,C,True,20,"Newman, Jr., John",370,https://ucsbgauchos.com/sports/baseball/roster/jr-newman/370,0.222,0.417,0.222,0.639,3.0,1,2,0,0,0,3,3,9,0.0,0.0,0-0,0,Los Alamitos,Calif.,0.52485362,,,,,,,,,,,,,,
2021,OF,True,31,"Ledford, Steele",362,https://ucsbgauchos.com/sports/baseball/roster/steele-ledford/362,0.221,0.307,0.377,0.684,12.0,11,17,5,2,1,6,21,77,2.0,2.0,2-2,4,Thousand Oaks,CA,0.01237492666666667,,,,,,,,,,,,,,
2021,OF,True,33,"Vogt, Nick",383,https://ucsbgauchos.com/sports/baseball/roster/nick-vogt/383,0.192,0.353,0.308,0.661,3.0,5,5,0,0,1,4,10,26,2.0,2.0,2-2,3,Woodland,Calif.,0.005183186666666661,,,,,,,,,,,,,,
2021,C,True,2,"Eng, Mason",353,https://ucsbgauchos.com/sports/baseball/roster/mason-eng/353,0.185,0.214,0.222,0.436,6.0,5,10,2,0,0,1,20,54,0.0,1.0,0-1,1,San Jose,Calif.,0.62610152,,,,,,,,,,,,,,
2021,IF,True,46,"Marsh, Michael",364,https://ucsbgauchos.com/sports/baseball/roster/michael-marsh/364,0.176,0.2,0.294,0.494,6.0,2,3,2,0,0,1,4,17,1.0,1.0,1-1,0,Cypress,Calif.,0.004810320000000001,,,,,,,,,,,,,,
2021,IF,True,34,"Mosby, Leo",369,https://ucsbgauchos.com/sports/baseball/roster/leo-mosby/369,0.167,0.444,0.167,0.611,1.0,2,1,0,0,0,3,3,6,1.0,1.0,1-1,0,San Diego,Calif.,0.004132080000000001,,,,,,,,,,,,,,
2021,OF,True,17,"Stone, Damian",380,https://ucsbgauchos.com/sports/baseball/roster/damian-stone/380,0.0,0.333,0.0,0.333,0.0,2,0,0,0,0,0,2,2,1.0,1.0,1-1,1,Fremont,Calif.,-0.0002027333333333334,,,,,,,,,,,,,,
2021,C,True,15,"Gastelum, Omar",355,https://ucsbgauchos.com/sports/baseball/roster/omar-gastelum/355,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0.0,0.0,0-0,0,Port Hueneme,Calif.,0.5016993333333334,,,,,,,,,,,,,,
2022,OF,True,3,"Vogt, Nick",425,https://ucsbgauchos.com/sports/baseball/roster/nick-vogt/425,0.315,0.405,0.53,0.935,47.0,48,63,15,5,6,22,39,200,10.0,14.0,10-14,11,Woodland,Calif.,0.09900666666666663,,,,,,,,,,,,,,
2022,IF,True,28,"Willits, Bryce",429,https://ucsbgauchos.com/sports/baseball/roster/bryce-willits/429,0.31,0.418,0.53,0.948,33.0,40,52,18,2,5,30,42,168,5.0,5.0,5-5,2,Capistrano Valley,CA,0.15775199999999998,,,,,,,,,,,,,,
